Order ID,Order Line ID,Order Date,Ship Date,Ship Mode,Order Priority,Customer ID,Customer Name,Customer Email,Gender,Birth Date,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2014-153808,CA-2014-153808-3,4/6/2014,4/10/2014,Second Class,High,FH-14275,Frank Hawley,frank.hawley@hotmail.com,M,7/17/1970,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0,131.9868
US-2016-112396,US-2016-112396-1,2/9/2016,2/13/2016,Standard Class,High,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0,39.5868
US-2016-112396,US-2016-112396-2,2/9/2016,2/13/2016,Standard Class,Not Specified,JR-16210,Justin Ritter,justin.ritter@hotmail.com,F,10/16/1990,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151
CA-2014-141173,CA-2014-141173-1,11/18/2014,11/20/2014,Second Class,Not Specified,JC-16105,Julie Creighton,julie.creighton@hotmail.com,F,7/7/1959,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0,16.7875
CA-2017-156664,CA-2017-156664-1,12/18/2017,12/23/2017,Standard Class,Critical,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03
CA-2017-156664,CA-2017-156664-2,12/18/2017,12/23/2017,Standard Class,High,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487
CA-2017-156664,CA-2017-156664-3,12/18/2017,12/23/2017,Standard Class,Critical,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,5,0.2,29.692
CA-2017-156664,CA-2017-156664-4,12/18/2017,12/23/2017,Standard Class,Medium,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112
CA-2015-140718,CA-2015-140718-1,7/2/2015,7/4/2015,First Class,Critical,FA-14230,Frank Atkinson,frank.atkinson@hotmail.com,F,1/11/1999,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352
CA-2015-140718,CA-2015-140718-2,7/2/2015,7/4/2015,First Class,Medium,FA-14230,Frank Atkinson,frank.atkinson@hotmail.com,F,1/11/1999,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954
CA-2015-140718,CA-2015-140718-3,7/2/2015,7/4/2015,First Class,High,FA-14230,Frank Atkinson,frank.atkinson@hotmail.com,F,1/11/1999,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136
CA-2015-140718,CA-2015-140718-4,7/2/2015,7/4/2015,First Class,Medium,FA-14230,Frank Atkinson,frank.atkinson@hotmail.com,F,1/11/1999,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872
CA-2014-119977,CA-2014-119977-1,10/8/2014,10/13/2014,Second Class,Critical,DN-13690,Duane Noonan,duane.noonan@hotmail.com,F,1/8/1967,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0,55.764
US-2015-115343,US-2015-115343-1,9/22/2015,9/25/2015,First Class,Critical,FO-14305,Frank Olsen,frank.olsen@hotmail.com,F,4/21/1998,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",55.6,5,0.2,6.255
US-2015-115343,US-2015-115343-2,9/22/2015,9/25/2015,First Class,Medium,FO-14305,Frank Olsen,frank.olsen@hotmail.com,F,4/21/1998,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247
CA-2017-163671,CA-2017-163671-1,12/24/2017,12/30/2017,Standard Class,Medium,DP-13105,Dave Poirier,dave.poirier@hotmail.com,F,9/14/1991,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3,0.2,7.992
CA-2017-135909,CA-2017-135909-1,10/13/2017,10/20/2017,Standard Class,Medium,JW-15220,Jane Waco,jane.waco@hotmail.com,M,1/11/1960,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0,39.8886
CA-2017-135909,CA-2017-135909-2,10/13/2017,10/20/2017,Standard Class,Critical,JW-15220,Jane Waco,jane.waco@hotmail.com,M,1/11/1960,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996
CA-2017-135909,CA-2017-135909-3,10/13/2017,10/20/2017,Standard Class,Low,JW-15220,Jane Waco,jane.waco@hotmail.com,M,1/11/1960,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,1906.485
US-2017-114356,US-2017-114356-1,8/20/2017,8/26/2017,Standard Class,Not Specified,TT-21460,Tonja Turnell,tonja.turnell@hotmail.hom,M,8/30/1997,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,35.96,1,0.2,3.596
CA-2015-125934,CA-2015-125934-1,9/11/2015,9/18/2015,Standard Class,High,SN-20560,Skye Norling,skye.norling@hotmail.hom,M,8/9/1958,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904
CA-2015-125934,CA-2015-125934-2,9/11/2015,9/18/2015,Standard Class,Low,SN-20560,Skye Norling,skye.norling@hotmail.hom,M,8/9/1958,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0,3.9248
CA-2015-125934,CA-2015-125934-3,9/11/2015,9/18/2015,Standard Class,Medium,SN-20560,Skye Norling,skye.norling@hotmail.hom,M,8/9/1958,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0,96.416
CA-2015-125934,CA-2015-125934-4,9/11/2015,9/18/2015,Standard Class,Medium,SN-20560,Skye Norling,skye.norling@hotmail.hom,M,8/9/1958,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4,0,29.9808
CA-2015-125934,CA-2015-125934-5,9/11/2015,9/18/2015,Standard Class,Medium,SN-20560,Skye Norling,skye.norling@hotmail.hom,M,8/9/1958,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0,18.6624
CA-2015-158148,CA-2015-158148-1,12/20/2015,12/26/2015,Standard Class,High,JM-15865,John Murray,john.murray@hotmail.com,M,11/1/1992,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881
CA-2014-120411,CA-2014-120411-1,9/20/2014,9/23/2014,First Class,Not Specified,SB-20185,Sarah Brown,sarah.brown@hotmail.com,F,4/13/1999,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49
CA-2014-120411,CA-2014-120411-2,9/20/2014,9/23/2014,First Class,Not Specified,SB-20185,Sarah Brown,sarah.brown@hotmail.com,F,4/13/1999,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475
CA-2016-158260,CA-2016-158260-1,11/4/2016,11/8/2016,Standard Class,Critical,CC-12475,Cindy Chapman,cindy.chapman@hotmail.com,F,2/4/1991,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22
CA-2017-101805,CA-2017-101805-1,12/1/2017,12/6/2017,Standard Class,Medium,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.373
CA-2017-101805,CA-2017-101805-2,12/1/2017,12/6/2017,Standard Class,Low,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0,31.0992
CA-2017-101805,CA-2017-101805-3,12/1/2017,12/6/2017,Standard Class,Critical,SH-19975,Sally Hughsby,sally.hughsby@hotmail.com,F,7/26/1999,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124
US-2014-105137,US-2014-105137-1,10/10/2014,10/10/2014,Same Day,Not Specified,RB-19435,Richard Bierner,richard.bierner@hotmail.com,F,8/1/1977,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958
US-2014-105137,US-2014-105137-2,10/10/2014,10/10/2014,Same Day,Medium,RB-19435,Richard Bierner,richard.bierner@hotmail.com,F,8/1/1977,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936
CA-2017-142489,CA-2017-142489-1,11/14/2017,11/16/2017,Second Class,Medium,TC-21295,Toby Carlisle,toby.carlisle@hotmail.com,M,9/6/1960,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985
US-2016-141264,US-2016-141264-1,8/13/2016,8/19/2016,Standard Class,Not Specified,CT-11995,Carol Triggs,carol.triggs@hotmail.com,M,11/16/1976,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758
US-2016-141264,US-2016-141264-2,8/13/2016,8/19/2016,Standard Class,Low,CT-11995,Carol Triggs,carol.triggs@hotmail.com,M,11/16/1976,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024
CA-2017-126928,CA-2017-126928-1,9/17/2017,9/23/2017,Standard Class,Medium,GZ-14470,Gary Zandusky,gary.zandusky@hotmail.com,M,7/14/1978,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6
CA-2017-126928,CA-2017-126928-2,9/17/2017,9/23/2017,Standard Class,Not Specified,GZ-14470,Gary Zandusky,gary.zandusky@hotmail.com,M,7/14/1978,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.534
US-2015-107944,US-2015-107944-1,3/23/2015,3/25/2015,First Class,Medium,AM-10360,Alice McCarthy,alice.mccarthy@hotmail.com,M,7/26/1993,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0,92.5056
US-2015-107944,US-2015-107944-2,3/23/2015,3/25/2015,First Class,Low,AM-10360,Alice McCarthy,alice.mccarthy@hotmail.com,M,7/26/1993,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892
CA-2016-135594,CA-2016-135594-1,6/30/2016,7/3/2016,Second Class,Low,AH-10120,Adrian Hane,adrian.hane@hotmail.hom,M,11/13/1965,Home Office,United States,Aurora,Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265
US-2017-115252,US-2017-115252-1,10/20/2017,10/25/2017,Standard Class,Critical,MY-18295,Muhammed Yedwab,muhammed.yedwab@hotmail.com,M,2/16/1958,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986
US-2017-115252,US-2017-115252-2,10/20/2017,10/25/2017,Standard Class,Not Specified,MY-18295,Muhammed Yedwab,muhammed.yedwab@hotmail.com,M,2/16/1958,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485
CA-2014-107398,CA-2014-107398-1,8/25/2014,8/30/2014,Standard Class,Critical,BS-11590,Brendan Sweed,brendan.sweed@hotmail.com,F,11/2/1967,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696
CA-2014-107398,CA-2014-107398-2,8/25/2014,8/30/2014,Standard Class,Not Specified,BS-11590,Brendan Sweed,brendan.sweed@hotmail.com,F,11/2/1967,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896
CA-2014-107398,CA-2014-107398-3,8/25/2014,8/30/2014,Standard Class,Low,BS-11590,Brendan Sweed,brendan.sweed@hotmail.com,F,11/2/1967,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848
CA-2014-169642,CA-2014-169642-1,7/27/2014,7/30/2014,Second Class,Low,BB-10990,Barry Blumstein,barry.blumstein@hotmail.com,F,1/26/1962,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0,0
CA-2017-103968,CA-2017-103968-1,12/1/2017,12/7/2017,Standard Class,Critical,ML-17755,Max Ludwig,max.ludwig@hotmail.hom,M,11/3/1981,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",629.64,9,0,107.0388
CA-2016-147256,CA-2016-147256-1,10/17/2016,10/21/2016,Second Class,Medium,FC-14245,Frank Carlisle,frank.carlisle@hotmail.hom,F,7/19/1997,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0,220.4853
CA-2016-147256,CA-2016-147256-2,10/17/2016,10/21/2016,Second Class,Not Specified,FC-14245,Frank Carlisle,frank.carlisle@hotmail.hom,F,7/19/1997,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0,751.7601
CA-2016-162159,CA-2016-162159-1,9/16/2016,9/18/2016,First Class,Not Specified,CR-12625,Corey Roper,corey.roper@hotmail.hom,M,2/21/1965,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0,30.445
CA-2015-111038,CA-2015-111038-1,12/1/2015,12/6/2015,Standard Class,High,LC-16960,Lindsay Castell,lindsay.castell@hotmail.hom,F,10/4/1982,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672
CA-2014-124723,CA-2014-124723-1,8/5/2014,8/12/2014,Standard Class,Critical,GZ-14470,Gary Zandusky,gary.zandusky@hotmail.com,M,7/14/1978,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934
CA-2016-167241,CA-2016-167241-1,8/15/2016,8/22/2016,Standard Class,Low,BD-11320,Bill Donatelli,bill.donatelli@hotmail.com,M,8/22/1957,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0,43.6842
CA-2016-167241,CA-2016-167241-2,8/15/2016,8/22/2016,Standard Class,Low,BD-11320,Bill Donatelli,bill.donatelli@hotmail.com,M,8/22/1957,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,3.0498
CA-2016-167241,CA-2016-167241-3,8/15/2016,8/22/2016,Standard Class,High,BD-11320,Bill Donatelli,bill.donatelli@hotmail.com,M,8/22/1957,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35
CA-2016-167241,CA-2016-167241-4,8/15/2016,8/22/2016,Standard Class,Low,BD-11320,Bill Donatelli,bill.donatelli@hotmail.com,M,8/22/1957,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0,18.0096
CA-2015-163237,CA-2015-163237-1,8/7/2015,8/9/2015,Second Class,Medium,EM-14095,Eudokia Martin,eudokia.martin@hotmail.com,F,2/9/1975,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0,148.491
CA-2015-163237,CA-2015-163237-2,8/7/2015,8/9/2015,Second Class,Medium,EM-14095,Eudokia Martin,eudokia.martin@hotmail.com,F,2/9/1975,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,0,11.7782
CA-2016-150483,CA-2016-150483-1,5/31/2016,6/4/2016,Standard Class,Low,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32.064,3,0.6,-12.8256
CA-2016-150483,CA-2016-150483-2,5/31/2016,6/4/2016,Standard Class,Low,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.496,4,0.2,6.7048
CA-2016-150483,CA-2016-150483-3,5/31/2016,6/4/2016,Standard Class,Medium,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158
CA-2016-150483,CA-2016-150483-4,5/31/2016,6/4/2016,Standard Class,High,BP-11290,Beth Paige,beth.paige@hotmail.com,F,2/17/1997,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288
US-2016-126431,US-2016-126431-1,7/1/2016,7/1/2016,Same Day,Low,SU-20665,Stephanie Ulpright,stephanie.ulpright@hotmail.hom,M,2/29/1984,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,0,14.0438
US-2016-126431,US-2016-126431-2,7/1/2016,7/1/2016,Same Day,High,SU-20665,Stephanie Ulpright,stephanie.ulpright@hotmail.hom,M,2/29/1984,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,0,6.168
US-2016-126431,US-2016-126431-3,7/1/2016,7/1/2016,Same Day,Low,SU-20665,Stephanie Ulpright,stephanie.ulpright@hotmail.hom,M,2/29/1984,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,0,33.777
CA-2016-139934,CA-2016-139934-1,12/18/2016,12/20/2016,First Class,Not Specified,AY-10555,Andy Yotov,andy.yotov@hotmail.com,F,11/10/1962,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,66.976,7,0.2,6.6976
CA-2015-109603,CA-2015-109603-1,1/26/2015,2/1/2015,Standard Class,High,EM-13825,Elizabeth Moffitt,elizabeth.moffitt@hotmail.com,M,5/1/1988,Corporate,United States,Moreno Valley,California,92553,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0,84.0512
CA-2017-160661,CA-2017-160661-1,10/28/2017,11/1/2017,Standard Class,Critical,SA-20830,Sue Ann Reed,sue.reed@hotmail.com,M,3/18/1991,Consumer,United States,Everett,Massachusetts,2149,East,OFF-LA-10002475,Office Supplies,Labels,Avery 519,21.93,3,0,10.3071
CA-2017-102610,CA-2017-102610-1,11/4/2017,11/8/2017,Standard Class,Not Specified,CA-12265,Christina Anderson,christina.anderson@hotmail.com,M,10/20/1982,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-AC-10000303,Technology,Accessories,Logitech M510 Wireless Mouse,95.976,3,0.2,15.5961
CA-2017-102610,CA-2017-102610-2,11/4/2017,11/8/2017,Standard Class,Not Specified,CA-12265,Christina Anderson,christina.anderson@hotmail.com,M,10/20/1982,Consumer,United States,Chattanooga,Tennessee,37421,South,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,143.928,9,0.2,-32.3838
CA-2017-102610,CA-2017-102610-3,11/4/2017,11/8/2017,Standard Class,Low,CA-12265,Christina Anderson,christina.anderson@hotmail.com,M,10/20/1982,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2,0.7,-2.97
CA-2017-102610,CA-2017-102610-4,11/4/2017,11/8/2017,Standard Class,Critical,CA-12265,Christina Anderson,christina.anderson@hotmail.com,M,10/20/1982,Consumer,United States,Chattanooga,Tennessee,37421,South,OFF-LA-10002195,Office Supplies,Labels,Avery 481,4.928,2,0.2,1.7248
US-2016-144057,US-2016-144057-1,5/9/2016,5/13/2016,Standard Class,High,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.656,6,0.2,107.082
US-2016-144057,US-2016-144057-2,5/9/2016,5/13/2016,Standard Class,Not Specified,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,4,0.8,-20.4352
US-2016-144057,US-2016-144057-3,5/9/2016,5/13/2016,Standard Class,Critical,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,4,0.8,-131.7168
US-2016-144057,US-2016-144057-4,5/9/2016,5/13/2016,Standard Class,Low,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.824
US-2016-144057,US-2016-144057-5,5/9/2016,5/13/2016,Standard Class,Not Specified,CV-12805,Cynthia Voltz,cynthia.voltz@hotmail.com,M,12/24/1965,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,6,0.8,-27.792
CA-2014-160276,CA-2014-160276-1,4/2/2014,4/8/2014,Standard Class,Critical,AH-10690,Anna Häberlin,anna.häberlin@hotmail.com,F,2/9/1970,Corporate,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,2,0,46.1968
CA-2014-132983,CA-2014-132983-1,4/28/2014,5/3/2014,Standard Class,Low,DS-13180,David Smith,david.smith@hotmail.com,F,1/24/1974,Corporate,United States,Jamestown,New York,14701,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,2,0,57.5928
CA-2016-145709,CA-2016-145709-1,10/4/2016,10/8/2016,Standard Class,Low,AH-10690,Anna Häberlin,anna.häberlin@hotmail.com,F,2/9/1970,Corporate,United States,Coral Gables,Florida,33134,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,0.2,19.755
CA-2016-145709,CA-2016-145709-2,10/4/2016,10/8/2016,Standard Class,Medium,AH-10690,Anna Häberlin,anna.häberlin@hotmail.com,F,2/9/1970,Corporate,United States,Coral Gables,Florida,33134,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028
CA-2017-133928,CA-2017-133928-1,6/11/2017,6/17/2017,Standard Class,Not Specified,ZC-21910,Zuschuss Carroll,zuschuss.carroll@hotmail.com,M,4/21/1972,Consumer,United States,Hickory,North Carolina,28601,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,4,0.7,-3.81
